day,hour,minute,sec,round(csec),prn,Lvec,signal level,phase hist
0.0,0.0,0.0,2.0,33.0,2,1,-0.15884658241638636,-0.00246232510310425
0.0,0.0,0.0,2.0,34.0,2,0,-0.4112477028862589,0.002452390714273802
0.0,0.0,0.0,2.0,34.0,2,1,-0.1596378296974305,-0.0024645301460553782
0.0,0.0,0.0,2.0,35.0,2,0,-0.4124697221036688,0.0024578543967018027
0.0,0.0,0.0,2.0,35.0,2,1,-0.16043564682965042,-0.0024667399495247404
0.0,0.0,0.0,2.0,36.0,2,0,-0.4136719187788711,0.0024634022220502523
0.0,0.0,0.0,2.0,36.0,2,1,-0.16124579748996226,-0.0024690826355552495
0.0,0.0,0.0,2.0,37.0,2,0,-0.4149468623405033,0.00246924193255657
0.0,0.0,0.0,2.0,37.0,2,1,-0.1620582980003304,-0.002471485373659354
0.0,0.0,0.0,2.0,38.0,2,0,-0.4162888275804868,0.0024752503516862444
0.0,0.0,0.0,2.0,38.0,2,1,-0.1628961458014559,-0.002473914207092743
0.0,0.0,0.0,2.0,39.0,2,0,-0.4176123581775336,0.0024808760336894674
0.0,0.0,0.0,2.0,39.0,2,1,-0.16365259593302398,-0.002476719270355292
0.0,0.0,0.0,2.0,40.0,2,0,-0.41880756876868797,0.002486128396197674
0.0,0.0,0.0,2.0,40.0,2,1,-0.16430595260824282,-0.002479722848654519
0.0,0.0,0.0,2.0,41.0,2,0,-0.4198068916948311,0.002491482045859252
0.0,0.0,0.0,2.0,41.0,2,1,-0.1650006934184557,-0.002482480507164364
0.0,0.0,0.0,2.0,42.0,2,0,-0.42072535055163385,0.0024970387268136588
0.0,0.0,0.0,2.0,42.0,2,1,-0.16577661736930177,-0.0024849750682431416
0.0,0.0,0.0,2.0,43.0,2,0,-0.4216811922494756,0.00250254867938744
0.0,0.0,0.0,2.0,43.0,2,1,-0.16657493229373307,-0.0024874489790154284
0.0,0.0,0.0,2.0,44.0,2,0,-0.4226079963743262,0.002508118169829452
0.0,0.0,0.0,2.0,44.0,2,1,-0.16735870730572036,-0.002489659379688379
0.0,0.0,0.0,2.0,45.0,2,0,-0.4233752467949062,0.0025140452274267848
0.0,0.0,0.0,2.0,45.0,2,1,-0.16806581308200258,-0.0024915598536357133
0.0,0.0,0.0,2.0,46.0,2,0,-0.42399844117312446,0.0025200359662351395
0.0,0.0,0.0,2.0,46.0,2,1,-0.16866334829137627,-0.002493574344579006
0.0,0.0,0.0,2.0,47.0,2,0,-0.4246030919128211,0.002525787269961243
0.0,0.0,0.0,2.0,47.0,2,1,-0.1692925153477964,-0.002495147399851052
0.0,0.0,0.0,2.0,48.0,2,0,-0.425180880048161,0.0025315836521999724
0.0,0.0,0.0,2.0,48.0,2,1,-0.17004805206069895,-0.002495640645149072
0.0,0.0,0.0,2.0,49.0,2,0,-0.4257261067270032,0.0025379245805432667
0.0,0.0,0.0,2.0,49.0,2,1,-0.17081059120111278,-0.0024955418474670358
0.0,0.0,0.0,2.0,50.0,2,0,-0.42635789304137023,0.002545090449106046
0.0,0.0,0.0,2.0,50.0,2,1,-0.17155455796402277,-0.002495316927641402
0.0,0.0,0.0,2.0,51.0,2,0,-0.42714378459044217,0.0025527384505596392
0.0,0.0,0.0,2.0,51.0,2,1,-0.1723828465320738,-0.0024948291730466595
0.0,0.0,0.0,2.0,52.0,2,0,-0.4281157679708515,0.002560549988704374
0.0,0.0,0.0,2.0,52.0,2,1,-0.17326867278516084,-0.0024940859067497808
0.0,0.0,0.0,2.0,53.0,2,0,-0.429271827573709,0.002568491418623584
0.0,0.0,0.0,2.0,53.0,2,1,-0.17417069359672233,-0.002493176115118955
0.0,0.0,0.0,2.0,54.0,2,0,-0.43053880472799594,0.0025764975961959416
0.0,0.0,0.0,2.0,54.0,2,1,-0.17512989130892584,-0.002492057890260365
0.0,0.0,0.0,2.0,55.0,2,0,-0.4318184273373429,0.00258455113965977
0.0,0.0,0.0,2.0,55.0,2,1,-0.1761599350900592,-0.0024908046184180846
0.0,0.0,0.0,2.0,56.0,2,0,-0.43308902567147806,0.002592355824300253
0.0,0.0,0.0,2.0,56.0,2,1,-0.17726517948516288,-0.0024894409667004106
0.0,0.0,0.0,2.0,57.0,2,0,-0.4343940370168665,0.0025998257620284625
0.0,0.0,0.0,2.0,57.0,2,1,-0.17837796681608586,-0.0024879659922481183
0.0,0.0,0.0,2.0,58.0,2,0,-0.4358111014104172,0.0026072731824600412
0.0,0.0,0.0,2.0,58.0,2,1,-0.17940273982965563,-0.002486189189100153
0.0,0.0,0.0,2.0,59.0,2,0,-0.43742557013492395,0.002614878467727603
0.0,0.0,0.0,2.0,59.0,2,1,-0.18039100886707776,-0.0024837696199837274
0.0,0.0,0.0,2.0,60.0,2,0,-0.43918044341711976,0.002622595295502452
0.0,0.0,0.0,2.0,60.0,2,1,-0.18144900614160384,-0.0024807227980979066
0.0,0.0,0.0,2.0,61.0,2,0,-0.4409761972754267,0.0026303267965083078
0.0,0.0,0.0,2.0,61.0,2,1,-0.1825410057153274,-0.00247747681325122
0.0,0.0,0.0,2.0,62.0,2,0,-0.44272404894231376,0.002637981815747511
0.0,0.0,0.0,2.0,62.0,2,1,-0.18350294423802743,-0.0024743167240651076
0.0,0.0,0.0,2.0,63.0,2,0,-0.44436353255242395,0.0026456456436905907
0.0,0.0,0.0,2.0,63.0,2,1,-0.18420366811404226,-0.0024712845430460107
0.0,0.0,0.0,2.0,64.0,2,0,-0.44597717107259927,0.0026536465945484035
0.0,0.0,0.0,2.0,64.0,2,1,-0.18470196553238388,-0.0024684491986023244
0.0,0.0,0.0,2.0,65.0,2,0,-0.44765123161552134,0.0026619477088346477
0.0,0.0,0.0,2.0,65.0,2,1,-0.18512497538066164,-0.002465651767567807
0.0,0.0,0.0,2.0,66.0,2,0,-0.44943066885591,0.002670116530279665
0.0,0.0,0.0,2.0,66.0,2,1,-0.18554107801280498,-0.002463227903637486
0.0,0.0,0.0,2.0,67.0,2,0,-0.4512923361765856,0.0026779804934840066
0.0,0.0,0.0,2.0,67.0,2,1,-0.1859756671658475,-0.0024618207250073684
0.0,0.0,0.0,2.0,68.0,2,0,-0.45311231102348776,0.0026857140572002954
0.0,0.0,0.0,2.0,68.0,2,1,-0.18643843424779455,-0.0024609806356677634
0.0,0.0,0.0,2.0,69.0,2,0,-0.454825773349704,0.0026932861765416346
0.0,0.0,0.0,2.0,69.0,2,1,-0.18699177817626683,-0.0024598759444019584
0.0,0.0,0.0,2.0,70.0,2,0,-0.4563807819208699,0.002700850022828044
0.0,0.0,0.0,2.0,70.0,2,1,-0.1875777163232836,-0.00245851479277198
0.0,0.0,0.0,2.0,71.0,2,0,-0.4577568262009604,0.0027088843514376016
0.0,0.0,0.0,2.0,71.0,2,1,-0.1880389516307844,-0.0024571761862304214
0.0,0.0,0.0,2.0,72.0,2,0,-0.4590728215527685,0.0027174968297695424
0.0,0.0,0.0,2.0,72.0,2,1,-0.18840879667842067,-0.0024558340793706217
0.0,0.0,0.0,2.0,73.0,2,0,-0.4604070362661327,0.002726617388777132
0.0,0.0,0.0,2.0,73.0,2,1,-0.1888636612049226,-0.002454495960964732
0.0,0.0,0.0,2.0,74.0,2,0,-0.46171985374642566,0.0027359118003038264
0.0,0.0,0.0,2.0,74.0,2,1,-0.18944028841429203,-0.0024532215814914307
0.0,0.0,0.0,2.0,75.0,2,0,-0.4630518850079815,0.0027450019262129158
0.0,0.0,0.0,2.0,75.0,2,1,-0.19009489476892624,-0.002451795208407593
0.0,0.0,0.0,2.0,76.0,2,0,-0.46453525899846143,0.0027536636583306725
0.0,0.0,0.0,2.0,76.0,2,1,-0.19078683194923174,-0.0024500562408004004
0.0,0.0,0.0,2.0,77.0,2,0,-0.466191429833595,0.0027616124158857235
0.0,0.0,0.0,2.0,77.0,2,1,-0.19146794976307024,-0.002448259905015617
0.0,0.0,0.0,2.0,78.0,2,0,-0.46797709525889186,0.002768881352974847
0.0,0.0,0.0,2.0,78.0,2,1,-0.19212992215048796,-0.0024466933922749133
0.0,0.0,0.0,2.0,79.0,2,0,-0.46985022401019655,0.002775588969238118
0.0,0.0,0.0,2.0,79.0,2,1,-0.1926979273162357,-0.0024450938630506073
0.0,0.0,0.0,2.0,80.0,2,0,-0.4717895890172647,0.0027820349259782707
0.0,0.0,0.0,2.0,80.0,2,1,-0.19314333199906197,-0.0024430322955761074
0.0,0.0,0.0,2.0,81.0,2,0,-0.47373080463237593,0.0027885033212202916
0.0,0.0,0.0,2.0,81.0,2,1,-0.19357228835998222,-0.002440624537077163
0.0,0.0,0.0,2.0,82.0,2,0,-0.4756069175860428,0.002794730356619657
0.0,0.0,0.0,2.0,82.0,2,1,-0.1940488934366666,-0.002438039251266054
0.0,0.0,0.0,2.0,83.0,2,0,-0.47744529086670484,0.002800615707377369
0.0,0.0,0.0,2.0,83.0,2,1,-0.19454480368653626,-0.0024353626899069835
0.0,0.0,0.0,2.0,84.0,2,0,-0.4791917503135896,0.0028064844671792594
0.0,0.0,0.0,2.0,84.0,2,1,-0.19500748396512277,-0.0024327668462456294
0.0,0.0,0.0,2.0,85.0,2,0,-0.4807909320890669,0.0028128015350570327
0.0,0.0,0.0,2.0,85.0,2,1,-0.19545665691161268,-0.00243066528102608
0.0,0.0,0.0,2.0,86.0,2,0,-0.48225531737012556,0.002819701502803019
0.0,0.0,0.0,2.0,86.0,2,1,-0.19592030333999017,-0.002429251012256001
0.0,0.0,0.0,2.0,87.0,2,0,-0.4836338151587001,0.0028265762613952994
0.0,0.0,0.0,2.0,87.0,2,1,-0.196343803386492,-0.0024281149542069854
0.0,0.0,0.0,2.0,88.0,2,0,-0.48501501788257984,0.002833165131691467
0.0,0.0,0.0,2.0,88.0,2,1,-0.19665944126117924,-0.0024270262919656375
0.0,0.0,0.0,2.0,89.0,2,0,-0.4864392131919061,0.002839912668101309
0.0,0.0,0.0,2.0,89.0,2,1,-0.19680765683464077,-0.0024256280001403088
0.0,0.0,0.0,2.0,90.0,2,0,-0.4878197364584791,0.002846863307858961
0.0,0.0,0.0,2.0,90.0,2,1,-0.19679163774625819,-0.002423663932962882
0.0,0.0,0.0,2.0,91.0,2,0,-0.4891267825232543,0.0028536399387830403
0.0,0.0,0.0,2.0,91.0,2,1,-0.19665639076325647,-0.002421184418183707
0.0,0.0,0.0,2.0,92.0,2,0,-0.49045726127152867,0.0028603020080104195
0.0,0.0,0.0,2.0,92.0,2,1,-0.19648922457400703,-0.0024178194994407104
0.0,0.0,0.0,2.0,93.0,2,0,-0.4917942525600212,0.0028671294176196025
0.0,0.0,0.0,2.0,93.0,2,1,-0.19636395831522485,-0.002413535687010121
0.0,0.0,0.0,2.0,94.0,2,0,-0.4931105022217899,0.002874134197525248
0.0,0.0,0.0,2.0,94.0,2,1,-0.1962485003492765,-0.0024088735146088123
0.0,0.0,0.0,2.0,95.0,2,0,-0.4944593725930064,0.002881448519247991
0.0,0.0,0.0,2.0,95.0,2,1,-0.1961381242969205,-0.0024042734563720024
0.0,0.0,0.0,2.0,96.0,2,0,-0.49590738144524116,0.0028890800823232776
0.0,0.0,0.0,2.0,96.0,2,1,-0.19610219505376084,-0.002399798726917765
0.0,0.0,0.0,2.0,97.0,2,0,-0.49744298113233115,0.0028966226881589558
0.0,0.0,0.0,2.0,97.0,2,1,-0.19619798630422425,-0.0023952416736453537
0.0,0.0,0.0,2.0,98.0,2,0,-0.498892743389287,0.00290378267476389
0.0,0.0,0.0,2.0,98.0,2,1,-0.19633110575888443,-0.002390834178823856
0.0,0.0,0.0,2.0,99.0,2,0,-0.500144063596223,0.002910867087307698
0.0,0.0,0.0,2.0,99.0,2,1,-0.19642841767705713,-0.0023868308909535028
0.0,0.0,0.0,3.0,0.0,2,0,-0.5012933200236465,0.002918339645747875
0.0,0.0,0.0,3.0,0.0,2,1,-0.19654726547061874,-0.0023829615002950153
0.0,0.0,0.0,3.0,1.0,2,0,-0.5025142988769122,0.002926247734648004
0.0,0.0,0.0,3.0,1.0,2,1,-0.19659654931144552,-0.0023793854975745145
0.0,0.0,0.0,3.0,2.0,2,0,-0.5039389416183327,0.0029344630637436267
0.0,0.0,0.0,3.0,2.0,2,1,-0.1965048054126088,-0.0023762147535307146
0.0,0.0,0.0,3.0,3.0,2,0,-0.5055525900819341,0.0029429552032933866
0.0,0.0,0.0,3.0,3.0,2,1,-0.19643728806711785,-0.002372881247002388
0.0,0.0,0.0,3.0,4.0,2,0,-0.5072044973853913,0.0029516696642134734
0.0,0.0,0.0,3.0,4.0,2,1,-0.19658423310022002,-0.002369294628084953
0.0,0.0,0.0,3.0,5.0,2,0,-0.508767171339171,0.002960358571010467
0.0,0.0,0.0,3.0,5.0,2,1,-0.196940104936868,-0.0023659050548610516
0.0,0.0,0.0,3.0,6.0,2,0,-0.5102508612905148,0.0029684826013716987
0.0,0.0,0.0,3.0,6.0,2,1,-0.19739035382792483,-0.0023629278821636172
0.0,0.0,0.0,3.0,7.0,2,0,-0.5117488612295309,0.0029755220285306544
0.0,0.0,0.0,3.0,7.0,2,1,-0.19792495919240782,-0.00236024869083461
0.0,0.0,0.0,3.0,8.0,2,0,-0.5133523585697555,0.002981594991962607
0.0,0.0,0.0,3.0,8.0,2,1,-0.19855567143234287,-0.0023577803907209203
0.0,0.0,0.0,3.0,9.0,2,0,-0.5150838771164704,0.002987233764503802
0.0,0.0,0.0,3.0,9.0,2,1,-0.1992716635126277,-0.002355393248521318
0.0,0.0,0.0,3.0,10.0,2,0,-0.5168972707465501,0.0029927721417638137
0.0,0.0,0.0,3.0,10.0,2,1,-0.20010553626720762,-0.002352833272795611
0.0,0.0,0.0,3.0,11.0,2,0,-0.5187452636651625,0.002998435512286384
0.0,0.0,0.0,3.0,11.0,2,1,-0.20099763849095276,-0.0023500152663363007
0.0,0.0,0.0,3.0,12.0,2,0,-0.5206291118326127,0.003004481793505936
0.0,0.0,0.0,3.0,12.0,2,1,-0.2018234290795805,-0.002346829374741384
0.0,0.0,0.0,3.0,13.0,2,0,-0.5226351713962978,0.003010962532507572
0.0,0.0,0.0,3.0,13.0,2,1,-0.2026259504882882,-0.0023432018969378977
0.0,0.0,0.0,3.0,14.0,2,0,-0.5247374103865404,0.003017626239495201
0.0,0.0,0.0,3.0,14.0,2,1,-0.2035157889329648,-0.002339518000026442
0.0,0.0,0.0,3.0,15.0,2,0,-0.5267510816798017,0.003024023387433622
0.0,0.0,0.0,3.0,15.0,2,1,-0.20454708174298147,-0.0023361729500670976
0.0,0.0,0.0,3.0,16.0,2,0,-0.5286265641538606,0.003029931737395615
0.0,0.0,0.0,3.0,16.0,2,1,-0.2057412164187769,-0.0023330448302079057
0.0,0.0,0.0,3.0,17.0,2,0,-0.5304907773995738,0.0030355530764413848
0.0,0.0,0.0,3.0,17.0,2,1,-0.20702401362068584,-0.0023303001433030734
0.0,0.0,0.0,3.0,18.0,2,0,-0.5323979283491036,0.0030412814585922257
0.0,0.0,0.0,3.0,18.0,2,1,-0.208266585076658,-0.0023283530576651786
0.0,0.0,0.0,3.0,19.0,2,0,-0.5342922719648731,0.003047422869253215
0.0,0.0,0.0,3.0,19.0,2,1,-0.20941392274495807,-0.0023268724882057595
0.0,0.0,0.0,3.0,20.0,2,0,-0.5361528944550942,0.0030539231156385426
0.0,0.0,0.0,3.0,20.0,2,1,-0.21054236485508276,-0.0023254425500948105
0.0,0.0,0.0,3.0,21.0,2,0,-0.5379908969484262,0.0030604830246752897
0.0,0.0,0.0,3.0,21.0,2,1,-0.2117442045032715,-0.002324058439794421
0.0,0.0,0.0,3.0,22.0,2,0,-0.539783056296505,0.003066876825373459
0.0,0.0,0.0,3.0,22.0,2,1,-0.21300148438718666,-0.0023227891872696343
0.0,0.0,0.0,3.0,23.0,2,0,-0.5415030043261606,0.0030729156162050564
0.0,0.0,0.0,3.0,23.0,2,1,-0.21427586324853487,-0.002322112633349285
0.0,0.0,0.0,3.0,24.0,2,0,-0.5431842766226124,0.003078419668459728
0.0,0.0,0.0,3.0,24.0,2,1,-0.21554724847869727,-0.0023224557638264077
0.0,0.0,0.0,3.0,25.0,2,0,-0.5448488128473644,0.0030836156495404506
0.0,0.0,0.0,3.0,25.0,2,1,-0.21673841476651926,-0.0023235304235876397
0.0,0.0,0.0,3.0,26.0,2,0,-0.5464919528606129,0.0030888888365436973
0.0,0.0,0.0,3.0,26.0,2,1,-0.2178701466747509,-0.002324781678635729
0.0,0.0,0.0,3.0,27.0,2,0,-0.548101236862933,0.003094296857996107
0.0,0.0,0.0,3.0,27.0,2,1,-0.2191054504072226,-0.0023259753108629115
0.0,0.0,0.0,3.0,28.0,2,0,-0.549618014861828,0.003099975927580811
0.0,0.0,0.0,3.0,28.0,2,1,-0.2204937762413765,-0.002327434974193824
0.0,0.0,0.0,3.0,29.0,2,0,-0.5510627963558477,0.0031060411020687024
0.0,0.0,0.0,3.0,29.0,2,1,-0.2218617909981753,-0.0023294621762558736
0.0,0.0,0.0,3.0,30.0,2,0,-0.5524935936804111,0.0031120359602139066
0.0,0.0,0.0,3.0,30.0,2,1,-0.2230463362723304,-0.0023319840826272853
0.0,0.0,0.0,3.0,31.0,2,0,-0.5539321697268071,0.003117598870039782
0.0,0.0,0.0,3.0,31.0,2,1,-0.22413557608149878,-0.0023349112626852926
0.0,0.0,0.0,3.0,32.0,2,0,-0.5554308111896585,0.0031231932912112463
0.0,0.0,0.0,3.0,32.0,2,1,-0.22529822400512906,-0.0023383506856004075
0.0,0.0,0.0,3.0,33.0,2,0,-0.5569896922734945,0.003129333626267918
0.0,0.0,0.0,3.0,33.0,2,1,-0.22646590677265707,-0.0023423636061327005
0.0,0.0,0.0,3.0,34.0,2,0,-0.5586030835768742,0.0031359330298734132
0.0,0.0,0.0,3.0,34.0,2,1,-0.22747116324484698,-0.0023466921206321658
0.0,0.0,0.0,3.0,35.0,2,0,-0.5603648153327309,0.0031424368405389863
0.0,0.0,0.0,3.0,35.0,2,1,-0.22837805013971502,-0.0023508263612447393
0.0,0.0,0.0,3.0,36.0,2,0,-0.5623027031779028,0.0031484948415806797
0.0,0.0,0.0,3.0,36.0,2,1,-0.22929672311506105,-0.0023545991446887135
0.0,0.0,0.0,3.0,37.0,2,0,-0.5642504383525508,0.003154605620436163
0.0,0.0,0.0,3.0,37.0,2,1,-0.23025034408203793,-0.002358677913447976
0.0,0.0,0.0,3.0,38.0,2,0,-0.5660950457140668,0.0031611590122647515
0.0,0.0,0.0,3.0,38.0,2,1,-0.2312440998686856,-0.002363448923588082
0.0,0.0,0.0,3.0,39.0,2,0,-0.5678910588563011,0.003168063877993845
0.0,0.0,0.0,3.0,39.0,2,1,-0.23213893708545358,-0.002368600090340309
0.0,0.0,0.0,3.0,40.0,2,0,-0.5697168056712323,0.003175300959608329
0.0,0.0,0.0,3.0,40.0,2,1,-0.2328516812752658,-0.0023740566082182373
0.0,0.0,0.0,3.0,41.0,2,0,-0.5716151018463901,0.003182550833170114
0.0,0.0,0.0,3.0,41.0,2,1,-0.23341386049153343,-0.0023798229459475483
0.0,0.0,0.0,3.0,42.0,2,0,-0.5735332203136411,0.003189308424100693
0.0,0.0,0.0,3.0,42.0,2,1,-0.2337860018081361,-0.002385639167021149
0.0,0.0,0.0,3.0,43.0,2,0,-0.5754347926804728,0.003195212664974362
0.0,0.0,0.0,3.0,43.0,2,1,-0.23400058833700915,-0.002391109713596422
0.0,0.0,0.0,3.0,44.0,2,0,-0.5773935958976644,0.003200134930189042
0.0,0.0,0.0,3.0,44.0,2,1,-0.23411552456107068,-0.0023959246909456317
0.0,0.0,0.0,3.0,45.0,2,0,-0.5794495778985018,0.0032044702439301114
0.0,0.0,0.0,3.0,45.0,2,1,-0.2341553162164351,-0.002400224321897904
0.0,0.0,0.0,3.0,46.0,2,0,-0.5815833218419344,0.0032087623279387413
0.0,0.0,0.0,3.0,46.0,2,1,-0.23417513483539665,-0.002404213191010063
0.0,0.0,0.0,3.0,47.0,2,0,-0.5837875964279949,0.003213347050259793
0.0,0.0,0.0,3.0,47.0,2,1,-0.23415526893706828,-0.0024081427868859807
0.0,0.0,0.0,3.0,48.0,2,0,-0.5859828069655525,0.003218291564567093
0.0,0.0,0.0,3.0,48.0,2,1,-0.23411798874464443,-0.002411988273950431
0.0,0.0,0.0,3.0,49.0,2,0,-0.5881203998220979,0.0032232051606516134
0.0,0.0,0.0,3.0,49.0,2,1,-0.23413024876972996,-0.0024151862386578883
0.0,0.0,0.0,3.0,50.0,2,0,-0.5903139339177769,0.0032277962692228578
0.0,0.0,0.0,3.0,50.0,2,1,-0.23404510587285754,-0.0024178725009571687
0.0,0.0,0.0,3.0,51.0,2,0,-0.5925530743233507,0.0032323080997917366
0.0,0.0,0.0,3.0,51.0,2,1,-0.2337358298287282,-0.002420336148240869
0.0,0.0,0.0,3.0,52.0,2,0,-0.5947397229178406,0.0032367839421329316
0.0,0.0,0.0,3.0,52.0,2,1,-0.23326932351282412,-0.0024226138396049542
0.0,0.0,0.0,3.0,53.0,2,0,-0.5969176281591959,0.0032411481030332327
0.0,0.0,0.0,3.0,53.0,2,1,-0.23267783753363022,-0.002424992645974486
0.0,0.0,0.0,3.0,54.0,2,0,-0.5990687662717795,0.003245777298891295
0.0,0.0,0.0,3.0,54.0,2,1,-0.23209192108684285,-0.0024274280461664744
0.0,0.0,0.0,3.0,55.0,2,0,-0.6010855613949746,0.003250800376080692
0.0,0.0,0.0,3.0,55.0,2,1,-0.23171806333756378,-0.0024298190726831535
0.0,0.0,0.0,3.0,56.0,2,0,-0.6029376310167052,0.0032558383518809923
0.0,0.0,0.0,3.0,56.0,2,1,-0.2315094731111572,-0.0024322093340854705
0.0,0.0,0.0,3.0,57.0,2,0,-0.6047041193503839,0.0032607706033534628
0.0,0.0,0.0,3.0,57.0,2,1,-0.23130558434214607,-0.002434758648995881
0.0,0.0,0.0,3.0,58.0,2,0,-0.6064741142907836,0.0032657584660757025
0.0,0.0,0.0,3.0,58.0,2,1,-0.23104581588051382,-0.0024375441499305144
0.0,0.0,0.0,3.0,59.0,2,0,-0.6082243872816447,0.003270592767219923
0.0,0.0,0.0,3.0,59.0,2,1,-0.23071536958036268,-0.0024401975666176923
0.0,0.0,0.0,3.0,60.0,2,0,-0.6099334847254856,0.003274978501313203
0.0,0.0,0.0,3.0,60.0,2,1,-0.230280968701637,-0.0024424412207052055
0.0,0.0,0.0,3.0,61.0,2,0,-0.6116079811901721,0.0032788483895127905
0.0,0.0,0.0,3.0,61.0,2,1,-0.2296829311133168,-0.0024445054231893985
0.0,0.0,0.0,3.0,62.0,2,0,-0.6132400049380695,0.0032824817653092308
0.0,0.0,0.0,3.0,62.0,2,1,-0.2289374793940607,-0.0024467822186373177
0.0,0.0,0.0,3.0,63.0,2,0,-0.614852271354297,0.0032863504129278633
0.0,0.0,0.0,3.0,63.0,2,1,-0.22810181595726936,-0.002449216416477013
0.0,0.0,0.0,3.0,64.0,2,0,-0.6163870020054838,0.003290500877273759
0.0,0.0,0.0,3.0,64.0,2,1,-0.2271552972869884,-0.0024517307235508447
0.0,0.0,0.0,3.0,65.0,2,0,-0.6178049654964735,0.0032947980971088924
0.0,0.0,0.0,3.0,65.0,2,1,-0.2260935120743794,-0.002454290906294213
0.0,0.0,0.0,3.0,66.0,2,0,-0.6191753073661354,0.0032991855012360098
0.0,0.0,0.0,3.0,66.0,2,1,-0.22500003555641915,-0.0024562174899223233
0.0,0.0,0.0,3.0,67.0,2,0,-0.6205056050438185,0.003303844844172793
0.0,0.0,0.0,3.0,67.0,2,1,-0.22395735849825726,-0.0024569163235854796
0.0,0.0,0.0,3.0,68.0,2,0,-0.621759497105083,0.003309016568881261
0.0,0.0,0.0,3.0,68.0,2,1,-0.2229358402793249,-0.002456654775739516
0.0,0.0,0.0,3.0,69.0,2,0,-0.6230007893648223,0.00331464007436972
0.0,0.0,0.0,3.0,69.0,2,1,-0.22190458242128525,-0.0024558732635956006
0.0,0.0,0.0,3.0,70.0,2,0,-0.6242800139864584,0.003320329644471517
0.0,0.0,0.0,3.0,70.0,2,1,-0.22092829532660668,-0.0024546095940991166
0.0,0.0,0.0,3.0,71.0,2,0,-0.625489633535117,0.003325628780068496
0.0,0.0,0.0,3.0,71.0,2,1,-0.21999102308728874,-0.002452996882035034
0.0,0.0,0.0,3.0,72.0,2,0,-0.6266824648882194,0.0033305948348827086
0.0,0.0,0.0,3.0,72.0,2,1,-0.219015777920234,-0.0024515912874030358
0.0,0.0,0.0,3.0,73.0,2,0,-0.6279801049529855,0.0033354823249505962
0.0,0.0,0.0,3.0,73.0,2,1,-0.21802064673219462,-0.0024505607084592805
0.0,0.0,0.0,3.0,74.0,2,0,-0.6292753794700822,0.003340380594125031
0.0,0.0,0.0,3.0,74.0,2,1,-0.21707798635346776,-0.0024495844594719127
0.0,0.0,0.0,3.0,75.0,2,0,-0.630540450832227,0.0033452956072510705
0.0,0.0,0.0,3.0,75.0,2,1,-0.2162154315134277,-0.0024486482700041023
0.0,0.0,0.0,3.0,76.0,2,0,-0.6318843948715287,0.0033500847206947132
0.0,0.0,0.0,3.0,76.0,2,1,-0.21538984539470454,-0.0024478414859735813
0.0,0.0,0.0,3.0,77.0,2,0,-0.6333972578532887,0.003354731937003047
0.0,0.0,0.0,3.0,77.0,2,1,-0.21451150805310282,-0.0024469349906083323
0.0,0.0,0.0,3.0,78.0,2,0,-0.6350579080472611,0.0033593454568070814
0.0,0.0,0.0,3.0,78.0,2,1,-0.21352434048254276,-0.0024454101203999976
0.0,0.0,0.0,3.0,79.0,2,0,-0.6367095535185525,0.0033640643250690367
0.0,0.0,0.0,3.0,79.0,2,1,-0.21248228495085175,-0.002442977368272331
0.0,0.0,0.0,3.0,80.0,2,0,-0.638207369490706,0.0033692625932708704
0.0,0.0,0.0,3.0,80.0,2,1,-0.21150026266952382,-0.002439922469830609
0.0,0.0,0.0,3.0,81.0,2,0,-0.6395609376619247,0.0033751204115230514
0.0,0.0,0.0,3.0,81.0,2,1,-0.21056560983716055,-0.0024364277875218478
0.0,0.0,0.0,3.0,82.0,2,0,-0.6408581002201469,0.0033812224531545045
0.0,0.0,0.0,3.0,82.0,2,1,-0.20965725096174057,-0.0024325409051401347
0.0,0.0,0.0,3.0,83.0,2,0,-0.6419977020045067,0.0033872304711405695
0.0,0.0,0.0,3.0,83.0,2,1,-0.20887498927556963,-0.002428672376008647
0.0,0.0,0.0,3.0,84.0,2,0,-0.6429295305868787,0.0033930932117361805
0.0,0.0,0.0,3.0,84.0,2,1,-0.20821145025375143,-0.002425199667064266
0.0,0.0,0.0,3.0,85.0,2,0,-0.6437976954940106,0.0033985422671076334
0.0,0.0,0.0,3.0,85.0,2,1,-0.20763623458229438,-0.0024221854695145816
0.0,0.0,0.0,3.0,86.0,2,0,-0.6447291688704325,0.003403430048261843
0.0,0.0,0.0,3.0,86.0,2,1,-0.20717963130281414,-0.0024192237543205182
0.0,0.0,0.0,3.0,87.0,2,0,-0.6457967513250187,0.0034078242204000327
0.0,0.0,0.0,3.0,87.0,2,1,-0.20673748630591185,-0.002415845128876059
0.0,0.0,0.0,3.0,88.0,2,0,-0.6469664286898396,0.0034117342800948644
0.0,0.0,0.0,3.0,88.0,2,1,-0.2062294790991895,-0.0024121279595051303
0.0,0.0,0.0,3.0,89.0,2,0,-0.6481872930751045,0.0034153872467021524
0.0,0.0,0.0,3.0,89.0,2,1,-0.20578965930535212,-0.002408152432796219
0.0,0.0,0.0,3.0,90.0,2,0,-0.6494121432888873,0.0034190533982123615
0.0,0.0,0.0,3.0,90.0,2,1,-0.2054793718301867,-0.002404108576223457
0.0,0.0,0.0,3.0,91.0,2,0,-0.6505823032102709,0.0034227682122880427
0.0,0.0,0.0,3.0,91.0,2,1,-0.2052134671798242,-0.0024003867413637235
